term,term_count,doc_count,concept
mileage,82,48,NA
moved,82,71,NA
must_billed,82,65,NA
of_public_health_code,82,52,NA
oud_treatment_services,82,28,services
owned,82,58,NA
pass_status,82,42,NA
per_patient,82,52,person
poc,82,42,plan_of_service
preventive_services,82,49,services
proceedings,82,50,NA
providers_date_january_page,82,82,service_provider
received_public_comments_proposed,82,80,NA
revising_paragraph,82,34,NA
roles,82,64,NA
section_amended,82,46,NA
stated_fy,82,67,NA
temporary_license,82,31,NA
total_burden,82,54,NA
transactions,82,53,NA
transfer_discharge,82,45,NA
u,82,64,NA
accuracy,83,75,NA
allow_us,83,74,NA
another_commenter,83,59,NA
available_data,83,62,NA
aware,83,73,NA
beneficial,83,69,NA
board_of,83,64,NA
box,83,44,NA
breast,83,52,NA
burdens,83,71,NA
census,83,49,NA
chart,83,68,NA
claims_based,83,67,NA
compiler's_note_transfer_of,83,58,NA
consequences,83,67,NA
context,83,76,NA
conversion,83,57,NA
data_reporting,83,66,NA
diagnosis_treatment,83,76,services
displayed,83,73,NA
environmental,83,70,NA
expired,83,71,NA
fill,83,56,NA
finalized_proposal,83,65,NA
focusing,83,71,NA
hcbs,83,38,NA
indication,83,51,NA
justification,83,73,NA
look,83,76,NA
loss_of,83,67,NA
mandate,83,72,NA
membership,83,65,NA
multi,83,63,NA
must_comply,83,69,NA
nationally,83,70,NA
of_applicable,83,74,NA
of_less,83,77,NA
officer,83,59,NA
opos,83,21,NA
partners,83,67,NA
percentage_points,83,59,NA
previous_years,83,70,NA
previously_described,83,69,NA
quickly,83,66,NA
rate_relief,83,14,NA
recipient_rights,83,40,dignity
remedies,83,46,NA
revenue_code,83,46,NA
rule_finalizing,83,67,NA
simultaneously,83,80,NA
solutions,83,70,NA
telemedicine,83,54,NA
treatment_planning,83,59,pcp_process
undergo,83,69,NA
vaginal_delivery,83,10,NA
website_information,83,70,NA
wish,83,76,NA
wishes,83,66,NA
y,83,54,NA
adjustment_factor,84,38,NA
brachytherapy_sources,84,30,NA
ccr,84,23,NA
ccrs,84,31,NA
checks,84,60,NA
clinics,84,68,NA
cost_center,84,34,NA
direct_supervision,84,38,NA
eff_jan,84,63,NA
efficiencies,84,69,NA
employee_of,84,67,NA
factor_of,84,43,NA
form_manner,84,66,NA
frame,84,56,NA
infusion_therapy,84,51,NA
long_term_care_hospital,84,49,NA
making_changes,84,77,NA
medical_surgical,84,60,NA
minute,84,47,NA
mvps,84,32,NA
noting,84,74,NA
of_age,84,63,NA
of_department,84,74,NA
period_fr,84,74,NA
periodic,84,74,NA
pregnant_women,84,51,NA
proceeding,84,55,NA
quality_assessment,84,59,assessment
relatively,84,66,NA
restraint,84,40,NA
revising_rule,84,67,NA
revisit,84,51,NA
rule_states,84,72,NA
size_of,84,73,NA
usage,84,60,NA
variables,84,59,NA
wound,84,39,NA
accepting,85,72,NA
add_new,85,73,NA
advance_directives,85,54,advance_directive
applicant's,85,52,NA
appreciate,85,80,NA
birth,85,55,NA
cardiac,85,55,NA
choosing,85,68,NA
clinically,85,75,NA
codified_rule,85,69,NA
concurrently,85,70,NA
continuation_of,85,77,NA
coordination_of,85,75,NA
designation_of,85,73,NA
dispensing,85,65,NA
eye,85,48,NA
facility_based,85,41,NA
finalized_fy,85,53,NA
first_year_of,85,68,NA
fourth,85,75,NA
good,85,74,NA
grants,85,60,NA
handling,85,70,NA
home_health_aide,85,31,NA
impaired,85,64,needs
inability,85,78,NA
inpatient_outpatient,85,77,services
interstate_commission,85,9,NA
limited_license,85,46,NA
ma_plans,85,19,NA
manager,85,60,NA
medication_reconciliation,85,29,NA
monitored,85,81,NA
new_codes,85,62,NA
occupational_therapy,85,61,NA
of_change,85,66,NA
passed,85,69,NA
payment_policy,85,73,NA
practice_guidelines,85,35,NA
program_shall,85,60,NA
rating,85,55,NA
reimburse,85,76,NA
requires_secretary,85,79,NA
section_of_act_of,85,68,NA
specimen,85,42,NA
sufficient_time,85,72,NA
summarized,85,71,NA
takes,85,75,NA
unavailable,85,65,NA
valued,85,71,NA
whereas,85,66,NA
x_ray_exam_of,85,5,NA
act_eff_sept_popular,86,71,NA
aligning,86,75,NA
ambulance_operation,86,17,NA
based_experience,86,57,NA
cms_web_site_http,86,58,NA
comply_requirements,86,46,NA
conducts,86,69,NA
confirmed,86,75,NA
contrary,86,75,NA
discussed_earlier,86,80,NA
draft,86,57,NA
e_m_visit,86,40,NA
ends,86,77,NA
episodes_of_care,86,61,NA
exam,86,58,NA
examining,86,76,NA
holding,86,71,NA
licensed_part,86,55,NA
ltch_cases,86,23,NA
mcc,86,49,NA
medicare_beneficiary,86,56,person
none_of,86,77,NA
organizational,86,69,NA
planning_process,86,60,pcp_process
prescribers,86,34,NA
presents,86,78,NA
proposed_revisions,86,71,NA
provide_care,86,71,NA
qualifying_ma_organization,86,23,NA
quality_performance,86,62,NA
records_of,86,79,NA
rejected,86,70,NA
release_of,86,69,NA
run,86,71,NA
six_months,86,76,NA
state_agencies,86,58,NA
towards,86,72,NA
transmission_of,86,70,NA
vbp_program,86,60,NA
volunteers,86,53,NA
adhere,87,73,NA
applicability_of,87,77,NA
bureau_of,87,81,NA
causes,87,80,NA
choice_of,87,60,NA
clinicians_groups,87,49,service_provider
codify,87,52,NA
comparing,87,79,NA
completion,87,74,NA
computed,87,63,NA
deadlines,87,61,NA
eligible_medicaid,87,77,NA
established_rule,87,71,NA
health_information_exchange,87,58,NA
health_information_technology,87,58,NA
health_insurance,87,75,NA
hospitals_must,87,73,NA
largely,87,79,NA
least_percent_of,87,65,NA
level_ii_hcpcs_codes,87,34,NA
medicaid_promoting_interoperability_program,87,34,NA
neutral_payment_rate_cases,87,11,NA
number_of_hospitals,87,40,NA
nutrition,87,65,NA
occupancy,87,52,NA
order_receive,87,72,NA
pas,87,29,NA
payment_years,87,49,NA
percentile,87,53,NA
post_discharge,87,52,NA
pressure_ulcers,87,38,NA
proposed_adopt,87,76,NA
provider’s,87,71,service_provider
reporting_requirement,87,70,NA
safeguards,87,60,NA
secretary_shall,87,70,NA
valuation,87,64,NA
adverse_benefit_determination,88,44,NA
approved_department,88,66,NA
asc_payment_system,88,58,NA
ask,88,66,NA
cc_mcc,88,41,NA
closely,88,78,NA
commitment,88,69,NA
confidentiality,88,75,NA
discussed_previously,88,77,NA
entirely,88,76,NA
examination_of,88,78,NA
except_otherwise_provided_subsection,88,81,NA
final_policy,88,78,NA
inpatient_services,88,71,services
interested,88,78,NA
july_june,88,50,NA
length_of_stay_average,88,34,NA
medical_treatment,88,65,services
modification_of,88,79,NA
net,88,62,NA
nurse_aide,88,35,NA
payable,88,74,NA
pharmacists,88,47,NA
phps,88,35,NA
premises,88,63,NA
prescribe,88,76,NA
qapi,88,39,NA
recognizes,88,78,NA
reporting_burden,88,73,NA
ria,88,61,NA
satisfied,88,70,NA
service_provider,88,70,service_provider
start,88,80,NA
substance_abuse_services,88,60,services
sud,88,52,NA
surveyors,88,44,NA
youth,88,58,NA
additional_payment,89,60,NA
amended_section,89,74,NA
analyze,89,78,NA
assignments,89,73,NA
attempts,89,79,NA
build,89,75,NA
circumstance,89,79,NA
corrections,89,78,NA
decrease_of,89,59,NA
disagree,89,76,NA
federal_law,89,71,NA
following_information,89,79,NA
guideline,89,61,NA
immunization,89,45,NA
indicator,89,59,NA
initiatives_patient,89,58,person
lease,89,57,NA
measurement_of,89,72,NA
medicare_advantage,89,60,NA
new_paragraph,89,62,NA
of_three,89,81,NA
orientation,89,70,NA
parts,89,80,NA
pe,89,55,NA
penalties,89,68,NA
performance_years,89,45,NA
physician's_office,89,66,service_provider
physician_must,89,71,service_provider
primary_care_provider,89,53,service_provider
programming,89,60,NA
reassessment,89,39,assessment
reduces,89,74,NA
reliable,89,76,NA
revenues,89,61,NA
rule_revised,89,44,NA
saa,89,50,NA
state_fair_hearing,89,39,NA
strive,89,55,NA
variable,89,65,NA
year_year,89,65,NA
aide,90,49,NA
case_manager,90,44,service_provider
cc,90,54,NA
changes_rule,90,70,NA
compact,90,28,NA
comparison_of,90,62,NA
contacts,90,73,NA
cqm_reporting,90,42,NA
cy_payment_determination,90,55,NA
diagnostic_tests,90,56,NA
disciplinary_subcommittee,90,30,NA
distribute,90,71,NA
efficiency,90,83,NA
either_of_following,90,82,NA
esrd,90,46,NA
estimated_total,90,67,NA
explained_proposed_rule,90,55,NA
fee_service_payment_acuteinpatientpps,90,72,services
figure,90,62,NA
final_rule_also,90,77,NA
forth,90,83,NA
geometric_mean,90,39,NA
grouped,90,63,NA
high_cost,90,56,NA
incorporates,90,83,NA
insert,90,56,NA
interim_final,90,57,NA
leading,90,81,NA
location_of,90,71,NA
medicare_medicare,90,85,NA
must_use,90,76,NA
nationwide,90,75,NA
newly,90,77,NA
noted_previously,90,85,NA
numerator_denominator,90,61,NA
overlap,90,66,NA
pain_management,90,48,NA
pcp_process,90,40,NA
pihp_pahp,90,35,NA
premium,90,33,NA
proposed_policy,90,67,NA
residential,90,71,NA
respiratory,90,66,NA
sec_department,90,80,NA
state_registrar,90,19,NA
strong,90,84,NA
subject_of,90,71,NA
suggests,90,80,NA
table_shows,90,75,NA
timing,90,70,NA
access_services,91,75,services
addendum,91,47,NA
assigned_ms_drgs,91,49,NA
attention,91,81,NA
beginning_mips_payment_year,91,51,NA
bundled_payment,91,51,NA
burden_hours,91,47,NA
certificate,91,53,NA
copy,91,60,NA
cost_reporting,91,72,NA
course,91,56,NA
decreases,91,75,NA
edition,91,57,NA
entering,91,72,NA
examinations,91,75,NA
icf_iid,91,36,NA
implant,91,44,NA
information_required,91,82,NA
infusion_therapy_supplier,91,41,NA
injuries,91,62,NA
interaction,91,77,NA
make_available,91,78,NA
many_commenters,91,71,NA
methodology_calculating,91,72,NA
must_documented,91,82,NA
network_providers,91,45,service_provider
of_approximately,91,67,NA
of_beneficiaries,91,80,NA
outcome_measure,91,58,NA
part_d_sponsor,91,13,NA
pass_payments,91,27,NA
patient_volume,91,28,person
performance_category_score,91,53,NA
preventing,91,72,NA
pump,91,43,NA
qp_performance_period,91,41,NA
qualified_registry,91,25,NA
quality_reporting_program,91,67,NA
reach,91,72,NA
regulations_cfr,91,81,NA
repairs,91,51,NA
restraints,91,47,NA
series,91,66,NA
showed,91,70,NA
split,91,72,NA
submits,91,74,NA
user,91,74,NA
window,91,67,NA
affects,92,73,NA
also_includes,92,85,NA
data_sources,92,70,NA
deaths,92,56,NA
department_of_state_police,92,39,NA
dispute,92,48,NA
dsh_payments,92,38,NA
exchanges,92,47,NA
existence_of,92,78,NA
extreme_uncontrollable_circumstances,92,40,NA
going,92,83,NA
highly,92,84,NA
immunizations,92,59,NA
ipps_market_basket,92,41,NA
locd,92,36,NA
md,92,70,NA
meaningful_ehr_user,92,47,NA
must_ensure,92,69,NA
nine,92,77,NA
of_person,92,83,person
payment_arrangement,92,34,NA
proposal_remove,92,75,NA
publicly_available,92,72,NA
readmission,92,52,NA
regions,92,55,NA
review_process,92,68,NA
rule_specify,92,74,NA
section_of_act_also,92,76,NA
service_delivery,92,74,services
snp,92,2,NA
standard_federal_payment_rate,92,33,NA
stays,92,53,NA
teaching,92,64,NA
understood,92,79,NA
use_data,92,82,NA
use_of_restraint_seclusion,92,40,NA
verified,92,81,NA
acquired,93,79,NA
appropriateness_of,93,87,NA
assistant,93,65,NA
automated,93,72,NA
chemotherapy,93,41,NA
complexity_of,93,85,NA
composite,93,60,NA
court_shall,93,52,NA
dementia,93,55,NA
ecqm,93,52,NA
elimination_of,93,69,NA
fraud_waste_abuse,93,39,NA
funded,93,81,NA
health_care_needs,93,54,needs
hospital_may,93,79,NA
impact_analysis,93,50,NA
inputs,93,69,NA
integration,93,67,NA
little,93,83,NA
losses,93,58,NA
medicaid_ehr_incentive_program,93,60,NA
medicare_medicaid_programs,93,78,NA
medpac,93,54,NA
mentioned,93,80,NA
mix,93,77,NA
must_complete,93,83,NA
must_completed,93,72,NA
of_treatment,93,83,services
ordering,93,72,NA
outpatient_hospital,93,67,services
pages,93,50,NA
permissible,93,67,NA
physician_compare,93,30,service_provider
promotes,93,81,NA
rarss,93,39,NA
received_following_comments_response,93,81,NA
returned,93,77,NA
session,93,62,NA
shall_used,93,83,NA
terminology,93,75,NA
validate,93,74,NA
vehicles,93,48,NA
version_medical_supplier_date,93,93,NA
written_notice,93,66,NA
administrative_burden,94,80,NA
budget_neutrality_factor,94,38,NA
cbsa,94,50,NA
diseases,94,71,NA
eligibility_criteria,94,74,NA
finalized_rule,94,65,NA
finally_proposed,94,84,NA
home_aged,94,51,NA
impacts_of,94,57,NA
improvement_activity,94,42,NA
institutional,94,69,NA
ix,94,73,NA
manufacturers,94,73,NA
mce,94,50,NA
medicaid_chip,94,47,NA
of_drug,94,71,NA
of_federal,94,85,NA
of_quality,94,90,NA
outlier_threshold,94,30,NA
priorities,94,85,NA
publication,94,77,NA
radiation_therapy,94,37,NA
receive_payment,94,86,NA
reliability,94,61,NA
restrict,94,81,NA
secondary_diagnosis,94,47,NA
severity,94,77,NA
shall_provided,94,75,NA
spent,94,72,NA
transitioning,94,76,NA
addition_section,95,92,NA
also_considered,95,84,NA
appeal_process,95,72,NA
asc_payment,95,55,NA
believe_important,95,78,NA
come,95,87,NA
commercial,95,75,NA
complying,95,83,NA
cop,95,73,NA
creates,95,83,NA
decided,95,89,NA
distributed,95,86,NA
education_training,95,76,NA
estimate_total,95,75,NA
fiscal_intermediary,95,52,NA
geographic_area,95,74,local_area
hha's,95,56,NA
hha_must,95,47,NA
hospital_outpatient,95,66,services
incident,95,69,NA
informed_of,95,76,NA
led,95,77,NA
matters,95,75,NA
measure_data,95,65,NA
medicaid_eligibility,95,67,NA
naloxone,95,19,NA
non_compliance,95,55,NA
notice_comment_rulemaking,95,87,NA
pass,95,70,NA
physical_therapist,95,48,NA
preference,95,79,preferences
quality_of,95,78,NA
quantity,95,72,NA
radiology,95,57,NA
real_time,95,57,NA
recognizing,95,88,NA
secondary,95,77,NA
section_of_act_specifies,95,84,NA
using_cehrt,95,52,NA
utilizes,95,83,NA
withdrawal,95,57,NA
within_hours,95,77,NA
act_imd_eff_dec,96,59,NA
amend_rule,96,57,NA
average_costs,96,51,NA
beneficiary_must,96,80,person
certifications,96,61,NA
cms_website,96,67,NA
condition_of_participation,96,41,NA
credentialing,96,53,NA
delegated,96,70,NA
documentation_requirements,96,80,NA
donor,96,40,NA
giving,96,89,NA
hospital_services,96,86,services
hospital_specific,96,66,NA
impairment,96,77,needs
logic,96,57,NA
mdhhs_website,96,86,NA
medicaid_providers,96,60,service_provider
medical_supplier,96,72,NA
must_report,96,76,NA
obligation,96,85,NA
occupational_therapist,96,48,NA
older,96,76,NA
oqr_program,96,68,NA
pchqr_program,96,49,NA
period_of_care,96,36,NA
person_centered_planning_process,96,78,pcp_process
pihps_cmhsps,96,57,NA
promoting,96,86,NA
quality_performance_standard,96,24,NA
resolution,96,70,NA
resolve,96,79,NA
services_included,96,78,services
source_of,96,90,NA
total_time,96,55,NA
u.s,96,81,NA
waived,96,83,NA
authority_citation_part_continues,97,40,NA
blood_pressure,97,43,NA
bring,97,82,NA
burdensome,97,81,NA
cmhc,97,31,NA
coinsurance,97,51,NA
covering,97,80,NA
denial_of,97,82,NA
drug_biological,97,45,NA
effectiveness_of,97,90,NA
election,97,51,NA
eligible_receive,97,87,NA
enforcement,97,67,NA
facts,97,65,NA
forms_of,97,76,NA
fulfill,97,81,NA
home_health_agencies,97,73,NA
includes_limited,97,81,NA
mcc_cc,97,51,NA
measuring,97,75,NA
open_approach,97,35,NA
payment_rules,97,82,NA
purchased,97,79,NA
reasonably,97,80,NA
replacing,97,85,NA
section_require,97,53,NA
sets,97,75,NA
structures,97,77,NA
ultrasound,97,62,NA
update_of,97,71,NA
weight_of,97,50,NA
wheelchair,97,59,NA
acting,98,91,NA
charity_care,98,18,NA
conflict,98,67,NA
decide,98,83,NA
defendant,98,27,NA
elect,98,74,NA
entry,98,77,NA
existing_rule,98,66,NA
expanding,98,90,NA
federal_fiscal_year,98,44,NA
fr_cy,98,85,NA
insertion_of,98,54,NA
interoperability_performance_category,98,54,NA
maximum_of,98,70,NA
may_covered,98,73,NA
medicaid_covers,98,68,NA
mgcrb,98,24,NA
of_application,98,75,NA
opioid,98,42,NA
produced,98,76,NA
raised,98,87,NA
requestor,98,58,NA
services_performed,98,79,services
tm,98,43,NA
traditional,98,90,NA
useful,98,89,NA
violations,98,60,NA
web_interface,98,59,NA
appointments,99,68,NA
bilateral,99,54,NA
certificate_of_need,99,38,NA
cms_web_interface,99,45,NA
confidential,99,86,NA
differ,99,87,NA
duplicative,99,88,NA
fair_hearing,99,52,NA
follows_rule,99,39,NA
human_services_mdhhs,99,97,services
id,99,67,NA
interpreted,99,83,NA
medicaid_beneficiary,99,84,person
medicaid_eligible,99,70,NA
meet_requirements_of,99,90,NA
offices,99,76,NA
pediatric,99,73,NA
physician's_assistant,99,39,service_provider
preparing,99,86,NA
privacy,99,72,NA
quality_of_life,99,75,NA
reached,99,84,NA
remainder_of,99,94,NA
resolved,99,75,NA
suspension,99,39,NA
telehealth,99,64,services
validation_of,99,53,NA
week,99,68,NA
achieving,100,79,NA
advanced_apm,100,44,NA
available_via_internet_cms,100,77,NA
burden_estimate,100,74,NA
capable_of,100,93,NA
carrier,100,49,NA
chart_abstracted_measures,100,57,NA
cy_pfs_proposed_rule,100,81,NA
discussed_cy,100,88,NA
face_face_encounter,100,53,NA
ffp,100,46,NA
filing,100,82,NA
forward,100,84,NA
guardian,100,57,NA
meant,100,87,NA
medical_assistance,100,58,NA
of_percent_of,100,64,NA
offers,100,80,NA
outreach,100,76,NA
pace_center,100,31,NA
pays,100,84,NA
preliminary,100,85,NA
regularly,100,93,NA
related_services,100,86,services
samhsa,100,62,NA
small_entities,100,55,NA
substance_use_disorders,100,83,needs
supervised,100,83,NA
titled,100,83,NA
tm_tm_tm_tm,100,25,NA
worksheet_data,100,15,NA
absent,101,86,NA
adherence,101,75,NA
apms,101,62,NA
assurance,101,81,NA
authorities,101,77,NA
can_used,101,88,NA
consultations,101,61,NA
director_of_department_of,101,68,NA
distinguish,101,88,NA
federal_payment_rate,101,20,NA
fr_fr,101,80,NA
functional_status,101,67,NA
fy_payment_determination,101,54,NA
health_status,101,63,NA
hybrid_hwr_measure,101,32,NA
influence,101,86,NA
judgment,101,82,NA
medicaid_managed_care,101,52,NA
ms_ltc_drgs,101,26,NA
opd_fee,101,38,NA
opt,101,51,NA
pa_mcl,101,79,NA
parent_guardian,101,64,family
partial,101,79,NA
pccm_entities,101,37,NA
personal_care_services,101,61,services
put,101,87,NA
reconsideration,101,47,NA
reduce_burden,101,88,NA
restricted,101,80,NA
serious,101,88,NA
stroke,101,39,NA
transparency,101,82,NA
access_care,102,80,NA
acknowledged,102,94,NA
alternate,102,85,NA
assigning,102,86,NA
assumption,102,78,NA
attachment_p,102,93,NA
attempt,102,86,NA
billing_code_billing_code,102,90,NA
committed,102,89,NA
covered_medicaid,102,91,NA
current_rule,102,55,NA
degree_of,102,90,NA
dollars,102,84,NA
easily,102,87,NA
eliminating,102,89,NA
heart_failure,102,49,NA
injection,102,59,NA
intensity,102,62,NA
issuing,102,88,NA
oig,102,54,NA
oversight_of,102,92,NA
paragraph_proposed,102,52,NA
patterns,102,84,NA
petition,102,43,NA
placement_of,102,79,NA
practical,102,89,NA
program_integrity,102,64,NA
public_private,102,83,NA
reporting_periods,102,80,NA
scale,102,74,NA
service_providers,102,86,service_provider
therapists,102,68,NA
thereby,102,91,NA
advanced_apms,103,48,NA
behalf,103,77,NA
calls,103,66,NA
clinical_record,103,58,NA
close,103,94,NA
content_of,103,77,NA
cy_pfs_final_rule,103,86,NA
discussions,103,87,NA
email,103,72,NA
exclusively,103,87,NA
geometric_mean_cost_of,103,56,NA
history_act_eff_aug,103,51,NA
ico,103,43,NA
individual_may,103,88,NA
infrastructure,103,81,NA
january_december,103,65,NA
leave,103,80,NA
minimize,103,90,NA
missing,103,72,NA
oasis_data,103,55,NA
october_september,103,57,NA
paragraph_d,103,73,NA
permitting,103,85,NA
preamble_of,103,77,NA
promoting_interoperability_program,103,60,NA
promptly,103,78,NA
quality_strategy,103,48,NA
replacement_of,103,84,NA
section_amended_revising_paragraphs,103,26,NA
section_of_act_added,103,77,NA
section_shall,103,95,NA
social_security_act,103,95,NA
surgical_procedure,103,76,NA
unlike,103,96,NA
air,104,71,NA
application_fee,104,37,NA
average_length,104,43,NA
certification_of,104,88,NA
collecting,104,96,NA
commenters_noted,104,74,NA
consist_of,104,92,NA
discharge_planning,104,72,pcp_process
expiration_of,104,79,NA
fields,104,69,NA
former,104,84,NA
initiate,104,91,NA
invited_public_comment_proposal,104,104,NA
jurisdiction,104,79,NA
laboratory_tests,104,56,NA
medpar_file,104,53,NA
mlr,104,23,NA
must_included,104,92,NA
of_patient's,104,80,person
organized,104,97,NA
population_of,104,79,NA
protected,104,85,NA
qualified_registries,104,26,NA
renewal,104,75,NA
report_congress,104,73,NA
room_board,104,69,NA
section_of_act_defines,104,81,NA
section_states,104,77,NA
structured,104,89,NA
third_party_intermediaries,104,44,NA
virtual_group,104,29,NA
voluntarily,104,88,NA
