term,term_count,doc_count
regulatory_standards,11,9
rehabilitation_hospitals,11,11
rehospitalization,11,9
reimbursement_policy,11,11
reimbursement_provider,11,11
reinstatement_process,11,3
relapsed_refractory,11,4
related_activity,11,8
related_beneficiary’s,11,10
related_claims,11,10
related_eligibility,11,8
related_ep,11,9
related_field,11,10
related_share_percent,11,11
related_share_percentage,11,3
relatedness,11,6
relative_cost_differences,11,6
relative_costs,11,10
relative_friend,11,10
relative_payment_weights_apc,11,7
relative_resource,11,11
relative_total,11,6
release_individual,11,9
relevant_crime_described_usc,11,11
relevant_specialty,11,7
reliable_evidence,11,6
relieving,11,8
remain_concerned,11,10
remain_place,11,11
remaining_claims,11,11
reminding,11,10
remote_physiologic_monitoring_treatment,11,6
removal_of_one,11,10
removal_replacement,11,7
remove_clinical_labor_time,11,11
renewable,11,11
renewal_period,11,7
reopening_rules,11,2
repayment_mechanism_arrangement,11,4
repealed_sections_pertained,11,11
replacement_procedures,11,4
replacing_current,11,8
replacing_term,11,10
replicated,11,11
report_cost,11,10
report_filed,11,9
report_hospital,11,11
report_period,11,11
report_physician_qualified_health,11,6
report_received,11,10
report_stated,11,8
reported_cpt,11,9
reported_measure,11,9
reported_measures,11,9
reported_outcome,11,9
reported_uncompensated,11,7
reporting_clinician,11,4
reporting_ecqms,11,9
reporting_periods_beginning_october,11,10
reporting_periods_occurring,11,6
reporting_procedures,11,7
reporting_recordkeeping_requirements_reasons,11,11
reports_annual,11,8
represent_cost_of,11,10
represent_significant,11,11
represented_table,11,10
representing_department,11,5
request_appeal,11,9
request_approval,11,10
request_including,11,10
request_new,11,6
request_pa,11,11
request_process,11,9
request_targeted_review_may,11,5
request_writing,11,11
requested_records,11,5
requested_ruc,11,10
requestor's,11,9
requests_may,11,9
requests_new,11,11
require_ascs,11,7
require_inpatient,11,10
require_nursing,11,10
require_prior,11,11
require_separate,11,11
require_significant,11,11
required_achieve_required_action,11,11
required_cfr,11,11
required_consider,11,7
required_contract,11,11
required_impact_act,11,8
required_materials,11,4
required_objectives,11,5
required_order,11,11
required_pace,11,9
required_paragraph_of_section,11,8
required_sections,11,10
required_states,11,11
requirement_based,11,11
requirement_believe,11,10
requirement_ensure,11,10
requirement_facilities,11,11
requirement_met,11,10
requirement_of_section,11,9
requirement_pace,11,8
requirement_part,11,5
requirement_physician,11,8
requirement_subject_pra_believe,11,10
requirement_total,11,11
requirements_allow,11,11
requirements_associated,11,11
requirements_c,11,9
requirements_current,11,11
requirements_emergency,11,9
requirements_home,11,10
requirements_however,11,11
requirements_implemented,11,10
requirements_must,11,11
requirements_of_subpart,11,9
requirements_order,11,11
requirements_subsection,11,11
requires_cms,11,10
requires_hospital,11,11
requires_least,11,10
requiring_reporting,11,10
resale,11,8
research_activities,11,8
residency_training_programs,11,3
resident's_assessment,11,10
resident's_service,11,7
resident_funds_valuables,11,10
resident_involved,11,8
resident_resident's_representative,11,2
resident_safety,11,11
residents_experiencing_one_falls,11,10
residents_representatives,11,10
residents_training,11,5
residing_nursing_facility,11,10
resolution_of_investigation,11,2
resources_may,11,11
respect_following,11,10
respect_performance,11,11
respect_reporting,11,9
respondents_hours,11,5
respondents_responses,11,11
response_categories,11,6
response_rates,11,8
response_solicitation,11,9
response_stakeholder_feedback,11,10
responsible_developing,11,9
responsible_making,11,11
responsible_reviewing,11,10
restaurant,11,11
restraints_seclusion,11,10
result_net,11,8
result_reduction_of,11,10
resulted_increase,11,6
resulting_use,11,11
results_estimated,11,7
retaining_measure,11,11
retention_period,11,11
retrievable,11,11
retrograde,11,5
rev_previous_edition_obsolete,11,11
revalidations,11,7
reversing,11,11
review_corrections,11,8
review_medical,11,10
review_of_patient,11,11
review_report,11,10
review_request_submission_period,11,6
reviewed_cy,11,9
reviewed_updated_least_annually,11,10
revise_policies_procedures,11,10
revised_code,11,9
revised_judicature_act_of,11,9
revised_plan_of_care,11,8
revised_reflect,11,11
revising_rule_allow,11,11
revising_rule_specify,11,7
revising_section,11,7
rewarded,11,11
reweighting_of,11,9
reweighting_policies,11,9
rfa_regulatory_flexibility_act,11,11
rheumatoid_arthritis_ra,11,2
rico_short_term_acute,11,8
right_hearing,11,6
right_left,11,10
rights_guaranteed,11,8
rights_of_patient,11,9
rights_violations,11,8
ring,11,7
rises,11,11
rising,11,11
risk_population,11,7
risk_reduction,11,7
risk_sharing_mechanisms,11,6
risk_standardized_complication_rate,11,9
rn_must,11,9
room_equipment_supplies_activity,11,8
roommates,11,8
root,11,7
rose,11,7
route_of_administration,11,7
routine_ancillary,11,9
routine_communication_channels,11,7
routine_non,11,8
rrcs_rule,11,4
ruc_reviewed,11,10
rule_accordingly,11,11
rule_addresses,11,11
rule_application,11,8
rule_cfr,11,10
rule_comment_period_also,11,10
rule_consider,11,11
rule_create,11,10
rule_determining,11,6
rule_discussed_section_of,11,11
rule_fr_used,11,11
rule_indicate,11,11
rule_indicated,11,11
rule_make_clear,11,10
rule_replaced,11,8
rule_respect,11,10
rule_section_of_final,11,6
rule_set,11,10
rule_set_forth,11,10
rule_stage,11,11
rules_procedures,11,11
rural_schs,11,4
rvus_work,11,10
s.j,11,8
s.k,11,6
s_cahps,11,3
s_number,11,11
safe_harbor,11,7
safer_reducing_harm_caused,11,10
safety_interventions,11,6
safety_network_nhsn_catheter,11,9
safety_risk,11,10
sake_of,11,10
salaries_plus,11,6
salary_estimates,11,10
sale_transfer,11,5
sats,11,9
savings_of_million,11,11
scarce,11,10
schedule_amount,11,8
schemes,11,6
school_community_transition,11,9
scope_duration,11,10
scope_of_impact_upon,11,9
scope_of_practice_rules,11,6
score_percent,11,9
score_used,11,11
screening_diagnosis_treatment,11,9
script,11,7
sds,11,8
seasonal,11,10
seating_system,11,9
seclusion_restraints,11,9
secretary_accordance,11,10
secretary_approved,11,8
secretary_consider,11,11
secretary_establish_process,11,11
section_clarify,11,11
section_covered_services,11,11
section_defines,11,11
section_except,11,11
section_general,11,11
section_of_act_established,11,11
section_of_act_however,11,11
section_of_act_thus,11,11
section_of_bba_mandated,11,7
section_of_consolidated_appropriations,11,11
section_of_statute,11,11
section_outlines,11,11
section_waivers,11,9
section_x,11,8
sections_of_act_proposed,11,11
sections_of_act_specify,11,8
secure_message_sent_patient,11,6
see_attachment,11,9
see_https_www.cms.gov_medicare,11,10
seeking_licensure,11,7
seema_verma_administrator_centers,11,11
seen_mips_eligible_clinician,11,2
seizing_agency,11,3
selected_validation,11,6
selection_methodology,11,8
self_assessment,11,7
self_care_mobility,11,7
self_directing,11,9
self_referral_law,11,10
self_referrals,11,6
sentenced,11,10
sep,11,7
sequela,11,5
serious_emotional_disturbance_sed,11,9
serve_medicaid,11,11
service_arrangements,11,11
service_basis,11,10
service_believe,11,10
service_categories,11,9
service_included,11,11
service_limited,11,10
service_lines,11,11
service_part,11,10
service_planning,11,11
service_refer,11,11
service_therefore,11,11
services_across,11,11
services_agreement,11,11
services_arrangement,11,9
services_benefits,11,10
services_except,11,11
services_furnished_incident,11,6
services_global,11,11
services_inpatient,11,10
services_packaged,11,6
services_provided_beneficiaries,11,11
services_provided_medicaid_beneficiaries,11,10
services_required_rule,11,7
services_requiring,11,10
services_task_force,11,11
services_treatment_of,11,11
session_of,11,11
set_forth_regulations_cfr,11,11
set_of_common,11,11
set_rates,11,10
setting_individual,11,10
setting_of_care,11,6
settings_believe,11,11
seven_procedure,11,3
several_commenters_noted,11,10
several_different,11,11
several_times,11,10
severe_wound,11,5
sewage,11,10
shall_administrative_judicial_review,11,10
shall_document,11,9
shall_enclosed,11,9
shall_include_least,11,11
shall_included,11,11
shall_offer,11,10
shall_promptly,11,11
shall_reviewed,11,11
shared_responsibility,11,11
shared_savings_program_mips,11,3
shared_savings_program_performance,11,9
sharing_ratio,11,9
sharp,11,8
shaving,11,8
shelf,11,11
short_stays,11,5
shorten,11,11
shown_table_estimate,11,10
sibling,11,6
signed_consent,11,9
signed_form,11,8
significant_increase,11,11
significant_portion_of,11,11
significant_quality,11,4
significant_risk,11,11
similar_patient_population_according,11,11
simulating,11,11
single_case,11,8
single_level,11,8
single_multiple,11,7
single_rate,11,9
single_streamlined,11,9
sinusitis,11,2
sites_of,11,10
situations_may,11,11
situations_patient,11,11
six_new,11,10
skill_building_assistance,11,8
skill_level,11,11
skill_mix,11,5
sleeping_areas,11,9
slower,11,10
smart,11,8
smhps,11,8
snf_market_basket_index,11,4
snf_rule_waiver,11,5
snfs_irfs,11,9
sns,11,4
soap,11,9
social_distancing,11,9
social_networks,11,11
sole_community_hospitals_schs,11,11
solicit_comment,11,11
solicit_feedback,11,11
solicited_additional,11,11
solicited_public_comment_proposal,11,10
soliciting_public,11,9
soliciting_public_comment,11,11
source_of_ionizing_radiation,11,5
span_of,11,9
spas,11,9
special_considerations,11,11
special_coverage,11,11
special_diets,11,9
specially_trained,11,11
specialty_behavioral,11,10
specialty_dental,11,7
specialty_supports_services,11,10
specific_circumstances,11,11
specific_exceptions,11,9
specific_goals,11,11
specific_plan,11,3
specific_set,11,10
specifically_cpt,11,10
specifically_required,11,11
specifications_ltch_qrp_quality,11,10
specified_hospital,11,11
specified_rule_proposed,11,9
spectral,11,6
speech_language_hearing_services,11,7
speech_pathology,11,11
speech_pathology_audiology_services,11,10
spirit,11,10
spirometry,11,6
sponsoring_institution,11,3
spouse_parent_guardian_person,11,4
sprinklered,11,7
ss,11,7
sso_adjusted,11,3
stabilizing,11,10
staff_believe,11,11
staff_individuals_providing_services,11,6
staff_meet,11,11
staff_pools,11,5
staff_time_directed_physician,11,8
staff_volunteers,11,5
stage_eps,11,7
standard_requires,11,10
standard_revised_therefore_finalized,11,8
standard_setting,11,11
standardized_hospital_visit_rate,11,6
standards_used,11,10
standby,11,8
standby_guardian,11,3
stands,11,8
starting_mips_payment_year,11,9
state_license,11,11
state_national,11,11
state_treasury,11,10
stated_hospitals,11,10
stated_intended,11,11
stated_proposed_rule_agreed,11,10
stated_proposed_rule_proposal,11,11
states_consider,11,10
states_implement,11,11
states_may_use,11,9
states_receive,11,11
statewide_average_default_ccrs,11,4
statewide_emergency_medical_services,11,8
statewide_rate,11,9
statewide_trauma,11,3
statute's,11,10
statute_defines,11,10
statutory_formula,11,11
stay_days,11,10
step_calculate_aggregate_pool,11,8
stepparent,11,11
stereotactic_guidance,11,4
stockings,11,4
stockpile,11,5
stone,11,8
strapping,11,4
stratify,11,7
stresses,11,9
stroke_mortality_rate_measure,11,4
stroke_patients,11,4
stroke_severity,11,3
study_population,11,6
subclause_ii,11,9
subdivision_apply,11,11
subdivision_e,11,8
subject_disclosure,11,10
subject_ipps,11,11
subject_rules,11,8
subject_upward,11,6
submission_mechanisms,11,10
submission_requirement,11,11
submit_cqm,11,8
submit_improvement,11,5
submit_oasis,11,11
submitted_applicant,11,9
submitted_application,11,10
submitted_mips,11,11
submitted_settled,11,6
submitters,11,8
submitting_mips,11,11
subparagraph_c,11,9
subsection_court,11,9
subsection_d_hospitals_receive,11,11
subsection_person,11,11
subsection_subject,11,11
subsection_upon,11,7
subsections_apply,11,11
subsequent_rate,11,11
subsequent_receiving_comments_cy,11,11
subsequent_rulemaking,11,10
subsidize,11,10
subsistence_needs,11,8
substance_abuse_block_grant,11,11
substance_abuse_treatment_specialist,11,9
substantial_clinical_improvement_existing,11,8
substantiates,11,9
substantive_nature,11,10
suffice,11,10
sufficient_provide,11,9
summary_care_record,11,4
sunset,11,10
sunsetting,11,8
supervising_dentist,11,6
supplier_provider,11,11
support_activities,11,9
support_base_ratio,11,4
support_cms,11,11
support_individual,11,11
supported_integrated,11,9
supports_measure,11,5
suppression,11,10
surface_area,11,7
surgical_medical,11,8
surgical_non_surgical,11,4
surgical_pathology_gross_microscopic,11,3
survey_administration,11,4
survey_measures,11,9
symptomatology,11,11
synthetic,11,7
synthetic_substitute,11,6
system_also,11,11
system_change,11,11
system_database,11,10
system_level,11,9
system_track_location_of,11,5
systems_used,11,10
t_level,11,2
t_t,11,4
table_diagnosis,11,5
table_estimates,11,11
table_statement,11,9
tabs,11,3
taglines,11,5
take_approximately,11,10
takes_consideration,11,11
tax_equity_fiscal_responsibility,11,11
taxpayer_identification_number_tin,11,9
teachers,11,9
technology_add_payments_lesser,11,11
technology_medical,11,10
telecommunications_system,11,7
telephone_e,11,6
tell,11,11
temporary_one_time_factor,11,5
temporary_permit,11,7
temporary_transitional_payment_home,11,8
temporary_transitional_payments_home,11,10
tends,11,11
term_of_accreditation,11,7
term_of_contract,11,8
testing_validation,11,5
thank_commenters_input,11,11
theoretical,11,8
therapeutic_diets,11,8
therapeutic_pharmaceutical_agents,11,7
therapeutics,11,9
therapy_cap,11,5
therapy_groups,11,6
therapy_home,11,8
therapy_visits_provided,11,9
therefore_case,11,11
therefore_required,11,10
therefore_using,11,11
third_party_intermediaries_may,11,8
three_hours,11,7
three_of_four,11,10
three_performance,11,10
three_separate,11,10
threshold_established,11,7
threshold_exemption,11,6
threshold_mips_payment_year,11,3
threshold_proposed,11,7
thus_anticipate,11,10
time_burden_of_hr,11,9
time_clinical,11,11
time_determine,11,11
time_effort_financial_resources,11,10
time_effort_take_respondents,11,5
time_estimates,11,9
time_of_discharge_transfer,11,10
time_points,11,8
time_requirement,11,7
time_specified,11,11
time_takes,11,11
time_therefore,11,11
timeframe_specified,11,7
timely_basis,11,11
timely_comments,11,10
times_payment_rate_apc,11,9
title_xviii_of_act,11,11
titled_input_standardized_patient,11,11
titles_of,11,8
took_consideration,11,11
tools_resources,11,8
top_bottom,11,9
top_priority,11,11
topped_measure,11,8
topped_scoring,11,6
topped_status,11,8
total_costs_derive_fqhc,11,9
total_knee_arthroplasty_tka,11,8
total_payments_lupa_episodes,11,7
total_potential,11,9
towels_washcloths,11,8
toxicology_tests,11,9
trachea,11,9
track_model_participation_agreement,11,6
track_payment_model_within,11,5
traditional_medicare,11,11
training_specific,11,10
training_use_of,11,9
trajectory,11,9
transitional_pass_payment,11,11
transitional_period,11,11
translation_services,11,9
transmission_of_communicable_disease,11,10
transportation_identification_of_evacuation,11,5
transportation_may,11,11
travel_costs,11,10
treat_patient,11,9
treatment_facility,11,10
treatment_individual,11,7
treatment_of_similar_type,11,10
treatment_regimen,11,11
treatments_interventions_included_national,11,11
triage,11,9
trivedi_m,11,3
truck,11,7
trying,11,11
two_level,11,5
two_provisions,11,11
two_times,11,9
types_of_cases,11,11
typical_service,11,11
typically_require_resources,11,10
ucp,11,3
ultimately_responsible,11,10
unable_make,11,11
unable_predict,11,5
unable_receive,11,11
unable_unwilling,11,9
underlying_cost,11,7
undermining,11,11
unexplained,11,9
uni,11,6
uniform_credentialing_program,11,2
uninsured_individuals,11,9
unique_challenges,11,8
unique_device_identifier,11,6
unit_of_single_payment,11,8
units_excluded_ipps,11,9
universities,11,9
unless_applicant,11,10
unless_patient,11,11
unless_resident's,11,6
unless_secretary,11,8
unnecessary_burden,11,9
unobstructed,11,10
unqualified,11,9
unresponsive,11,11
unskilled,11,7
unspecified_site,11,5
unsure,11,10
update_asc,11,10
update_payment,11,11
update_specifications,11,10
updated_comprehensive,11,9
updated_ruca,11,2
updated_version,11,9
updates_payment,11,9
upfront,11,8
